depth,time,so
0.494025,2022-06-01 00:00:00,35.693962
0.494025,2022-06-01 06:00:00,35.694508
0.494025,2022-06-01 12:00:00,35.690876
0.494025,2022-06-01 18:00:00,35.688732
0.494025,2022-06-02 00:00:00,35.682747
0.494025,2022-06-02 06:00:00,35.67559
0.494025,2022-06-02 12:00:00,35.675945
0.494025,2022-06-02 18:00:00,35.67642
0.494025,2022-06-03 00:00:00,35.676235
0.494025,2022-06-03 06:00:00,35.676342
0.494025,2022-06-03 12:00:00,35.67598
0.494025,2022-06-03 18:00:00,35.67472
0.494025,2022-06-04 00:00:00,35.672165
0.494025,2022-06-04 06:00:00,35.66762
0.494025,2022-06-04 12:00:00,35.658154
0.494025,2022-06-04 18:00:00,35.654453
0.494025,2022-06-05 00:00:00,35.64738
0.494025,2022-06-05 06:00:00,35.63494
0.494025,2022-06-05 12:00:00,35.625027
0.494025,2022-06-05 18:00:00,35.621212
0.494025,2022-06-06 00:00:00,35.620724
0.494025,2022-06-06 06:00:00,35.620895
0.494025,2022-06-06 12:00:00,35.620014
0.494025,2022-06-06 18:00:00,35.625828
0.494025,2022-06-07 00:00:00,35.631695
0.494025,2022-06-07 06:00:00,35.635918
0.494025,2022-06-07 12:00:00,35.639004
0.494025,2022-06-07 18:00:00,35.64262
0.494025,2022-06-08 00:00:00,35.64543
0.494025,2022-06-08 06:00:00,35.646008
0.494025,2022-06-08 12:00:00,35.616013
0.494025,2022-06-08 18:00:00,35.60313
0.494025,2022-06-09 00:00:00,35.60112
0.494025,2022-06-09 06:00:00,35.57214
0.494025,2022-06-09 12:00:00,35.564785
0.494025,2022-06-09 18:00:00,35.544674
0.494025,2022-06-10 00:00:00,35.533707
0.494025,2022-06-10 06:00:00,35.493996
0.494025,2022-06-10 12:00:00,35.489273
0.494025,2022-06-10 18:00:00,35.43212
0.494025,2022-06-11 00:00:00,35.37783
0.494025,2022-06-11 06:00:00,35.38304
0.494025,2022-06-11 12:00:00,35.38312
0.494025,2022-06-11 18:00:00,35.37999
0.494025,2022-06-12 00:00:00,35.371094
0.494025,2022-06-12 06:00:00,35.34231
0.494025,2022-06-12 12:00:00,35.34572
0.494025,2022-06-12 18:00:00,35.350185
0.494025,2022-06-13 00:00:00,35.354362
0.494025,2022-06-13 06:00:00,35.358135
0.494025,2022-06-13 12:00:00,35.36042
0.494025,2022-06-13 18:00:00,35.35882
0.494025,2022-06-14 00:00:00,35.355675
0.494025,2022-06-14 06:00:00,35.355957
0.494025,2022-06-14 12:00:00,35.356037
0.494025,2022-06-14 18:00:00,35.35433
0.494025,2022-06-15 00:00:00,35.34987
0.494025,2022-06-15 06:00:00,35.336914
0.494025,2022-06-15 12:00:00,35.33575
0.494025,2022-06-15 18:00:00,35.335567
0.494025,2022-06-16 00:00:00,35.335625
0.494025,2022-06-16 06:00:00,35.334187
0.494025,2022-06-16 12:00:00,35.330063
0.494025,2022-06-16 18:00:00,35.328064
0.494025,2022-06-17 00:00:00,35.32645
0.494025,2022-06-17 06:00:00,35.31209
0.494025,2022-06-17 12:00:00,35.29289
0.494025,2022-06-17 18:00:00,35.2952
0.494025,2022-06-18 00:00:00,35.294083
0.494025,2022-06-18 06:00:00,35.29442
0.494025,2022-06-18 12:00:00,35.291573
0.494025,2022-06-18 18:00:00,35.29033
0.494025,2022-06-19 00:00:00,35.29373
0.494025,2022-06-19 06:00:00,35.298767
0.494025,2022-06-19 12:00:00,35.303345
0.494025,2022-06-19 18:00:00,35.305984
0.494025,2022-06-20 00:00:00,35.30676
0.494025,2022-06-20 06:00:00,35.306927
0.494025,2022-06-20 12:00:00,35.307446
0.494025,2022-06-20 18:00:00,35.30809
0.494025,2022-06-21 00:00:00,35.30669
0.494025,2022-06-21 06:00:00,35.30519
0.494025,2022-06-21 12:00:00,35.305256
0.494025,2022-06-21 18:00:00,35.30394
0.494025,2022-06-22 00:00:00,35.297516
0.494025,2022-06-22 06:00:00,35.29825
0.494025,2022-06-22 12:00:00,35.299454
0.494025,2022-06-22 18:00:00,35.300747
0.494025,2022-06-23 00:00:00,35.277287
0.494025,2022-06-23 06:00:00,35.263638
0.494025,2022-06-23 12:00:00,35.269295
0.494025,2022-06-23 18:00:00,35.27232
0.494025,2022-06-24 00:00:00,35.275005
0.494025,2022-06-24 06:00:00,35.277916
0.494025,2022-06-24 12:00:00,35.27971
0.494025,2022-06-24 18:00:00,35.282707
0.494025,2022-06-25 00:00:00,35.2842
0.494025,2022-06-25 06:00:00,35.286533
0.494025,2022-06-25 12:00:00,35.286568
0.494025,2022-06-25 18:00:00,35.288776
0.494025,2022-06-26 00:00:00,35.29162
0.494025,2022-06-26 06:00:00,35.2936
0.494025,2022-06-26 12:00:00,35.293747
0.494025,2022-06-26 18:00:00,35.29383
0.494025,2022-06-27 00:00:00,35.294083
0.494025,2022-06-27 06:00:00,35.29463
0.494025,2022-06-27 12:00:00,35.296352
0.494025,2022-06-27 18:00:00,35.30004
0.494025,2022-06-28 00:00:00,35.30284
0.494025,2022-06-28 06:00:00,35.306248
0.494025,2022-06-28 12:00:00,35.31023
0.494025,2022-06-28 18:00:00,35.314835
0.494025,2022-06-29 00:00:00,35.320145
0.494025,2022-06-29 06:00:00,35.323357
0.494025,2022-06-29 12:00:00,35.326283
0.494025,2022-06-29 18:00:00,35.328625
0.494025,2022-06-30 00:00:00,35.33017
0.494025,2022-06-30 06:00:00,35.33145
0.494025,2022-06-30 12:00:00,35.331646
0.494025,2022-06-30 18:00:00,35.332916
0.494025,2022-07-01 00:00:00,35.33382
0.494025,2022-07-01 06:00:00,35.33397
0.494025,2022-07-01 12:00:00,35.33251
0.494025,2022-07-01 18:00:00,35.332695
0.494025,2022-07-02 00:00:00,35.33358
0.494025,2022-07-02 06:00:00,35.334305
0.494025,2022-07-02 12:00:00,35.333054
0.494025,2022-07-02 18:00:00,35.33336
0.494025,2022-07-03 00:00:00,35.33452
0.494025,2022-07-03 06:00:00,35.3354
0.494025,2022-07-03 12:00:00,35.33561
0.494025,2022-07-03 18:00:00,35.33659
0.494025,2022-07-04 00:00:00,35.33893
0.494025,2022-07-04 06:00:00,35.34102
0.494025,2022-07-04 12:00:00,35.341446
0.494025,2022-07-04 18:00:00,35.341515
0.494025,2022-07-05 00:00:00,35.32692
0.494025,2022-07-05 06:00:00,35.31536
0.494025,2022-07-05 12:00:00,35.3155
0.494025,2022-07-05 18:00:00,35.315567
0.494025,2022-07-06 00:00:00,35.316696
0.494025,2022-07-06 06:00:00,35.31718
0.494025,2022-07-06 12:00:00,35.316147
0.494025,2022-07-06 18:00:00,35.316288
0.494025,2022-07-07 00:00:00,35.315517
0.494025,2022-07-07 06:00:00,35.31316
0.494025,2022-07-07 12:00:00,35.309895
0.494025,2022-07-07 18:00:00,35.30644
0.494025,2022-07-08 00:00:00,35.30276
0.494025,2022-07-08 06:00:00,35.299263
0.494025,2022-07-08 12:00:00,35.295555
0.494025,2022-07-08 18:00:00,35.292374
0.494025,2022-07-09 00:00:00,35.29129
0.494025,2022-07-09 06:00:00,35.261726
0.494025,2022-07-09 12:00:00,35.25027
0.494025,2022-07-09 18:00:00,35.253216
0.494025,2022-07-10 00:00:00,35.25612
0.494025,2022-07-10 06:00:00,35.257805
0.494025,2022-07-10 12:00:00,35.258
0.494025,2022-07-10 18:00:00,35.257618
0.494025,2022-07-11 00:00:00,35.257587
0.494025,2022-07-11 06:00:00,35.258102
0.494025,2022-07-11 12:00:00,35.25592
0.494025,2022-07-11 18:00:00,35.256584
0.494025,2022-07-12 00:00:00,35.257797
0.494025,2022-07-12 06:00:00,35.257298
0.494025,2022-07-12 12:00:00,35.256092
0.494025,2022-07-12 18:00:00,35.255272
0.494025,2022-07-13 00:00:00,35.254696
0.494025,2022-07-13 06:00:00,35.25346
0.494025,2022-07-13 12:00:00,35.24905
0.494025,2022-07-13 18:00:00,35.246494
0.494025,2022-07-14 00:00:00,35.234333
0.494025,2022-07-14 06:00:00,35.21405
0.494025,2022-07-14 12:00:00,35.212055
0.494025,2022-07-14 18:00:00,35.20926
0.494025,2022-07-15 00:00:00,35.207474
0.494025,2022-07-15 06:00:00,35.206936
0.494025,2022-07-15 12:00:00,35.205177
0.494025,2022-07-15 18:00:00,35.20254
0.494025,2022-07-16 00:00:00,35.19259
0.494025,2022-07-16 06:00:00,35.19359
0.494025,2022-07-16 12:00:00,35.192497
0.494025,2022-07-16 18:00:00,35.191605
0.494025,2022-07-17 00:00:00,35.19001
0.494025,2022-07-17 06:00:00,35.174175
0.494025,2022-07-17 12:00:00,35.16407
0.494025,2022-07-17 18:00:00,35.159378
0.494025,2022-07-18 00:00:00,35.15498
0.494025,2022-07-18 06:00:00,35.152267
0.494025,2022-07-18 12:00:00,35.150387
0.494025,2022-07-18 18:00:00,35.149124
0.494025,2022-07-19 00:00:00,35.148266
0.494025,2022-07-19 06:00:00,35.146614
0.494025,2022-07-19 12:00:00,35.143555
