ocean_time,s_rho,temp,salt
2000-01-02 00:00:00,-0.02,23.484850354734178,35.6836757204149
2000-01-03 00:00:00,-0.02,23.601213756777376,35.69621862090375
2000-01-04 00:00:00,-0.02,23.8764500944554,35.703376747650566
2000-01-05 00:00:00,-0.02,23.976271894015493,35.71763577738885
2000-01-06 00:00:00,-0.02,24.003467911696696,35.720596639580705
2000-01-07 00:00:00,-0.02,24.118149575924026,35.73074766740987
2000-01-08 00:00:00,-0.02,23.906644607127706,35.73062108398106
2000-01-09 00:00:00,-0.02,23.800122961348208,35.71729805026407
2000-01-10 00:00:00,-0.02,23.761563893575893,35.69820149905194
2000-01-11 00:00:00,-0.02,23.71847774553308,35.695212442489414
2000-01-12 00:00:00,-0.02,23.577416343126117,35.7046512988123
2000-01-13 00:00:00,-0.02,23.416124870294283,35.73939286596956
2000-01-14 00:00:00,-0.02,23.170416469448394,35.73769652189251
2000-01-15 00:00:00,-0.02,23.002226339570147,35.73782862389592
2000-01-16 00:00:00,-0.02,22.92153909842711,35.72126779437921
2000-01-17 00:00:00,-0.02,22.84570309826814,35.70748407281792
2000-01-18 00:00:00,-0.02,22.986955334881035,35.71178379157603
2000-01-19 00:00:00,-0.02,22.9663252312623,35.70559942578703
2000-01-20 00:00:00,-0.02,22.960608582118937,35.754432446669995
2000-01-21 00:00:00,-0.02,22.889016288959425,35.80035978582097
2000-01-22 00:00:00,-0.02,22.804670163644158,35.75292255910025
2000-01-23 00:00:00,-0.02,22.60159653697776,35.72440993864768
2000-01-24 00:00:00,-0.02,22.409592869374816,35.71916100985421
2000-01-25 00:00:00,-0.02,22.320831025495377,35.70509992510259
2000-01-26 00:00:00,-0.02,22.316998120354373,35.692331020075095
2000-01-27 00:00:00,-0.02,22.4571132713666,35.67925930501767
2000-01-28 00:00:00,-0.02,22.609516977782615,35.68105447307283
2000-01-29 00:00:00,-0.02,23.315210793314282,35.729195094848215
2000-01-30 00:00:00,-0.02,23.44565473746543,35.73771708696303
2000-01-31 00:00:00,-0.02,23.54279076930876,35.7252357921575
2000-02-01 00:00:00,-0.02,23.55447737441699,35.73564289632667
2000-02-02 00:00:00,-0.02,23.434326009109064,35.74822725809133
2000-02-03 00:00:00,-0.02,23.382839287798248,35.74181824682091
2000-02-04 00:00:00,-0.02,23.373771383967103,35.71046421651117
2000-02-05 00:00:00,-0.02,23.437897989984794,35.696754374415654
2000-02-06 00:00:00,-0.02,23.72937849847104,35.705997685019014
2000-02-07 00:00:00,-0.02,23.890212965458723,35.70597898625575
2000-02-08 00:00:00,-0.02,23.940437385810235,35.72470350485383
2000-02-09 00:00:00,-0.02,23.704753643454875,35.73627091571842
2000-02-10 00:00:00,-0.02,23.380463615541704,35.7107694757399
2000-02-11 00:00:00,-0.02,23.16288105683333,35.723507401102864
2000-02-12 00:00:00,-0.02,23.050982684094958,35.7914147159465
2000-02-13 00:00:00,-0.02,23.162959690006442,35.79763231827686
2000-02-14 00:00:00,-0.02,23.2119398949962,35.812964763638774
2000-02-15 00:00:00,-0.02,23.336162396740608,35.84644027401309
2000-02-16 00:00:00,-0.02,23.562727231631378,35.8452449403158
2000-02-17 00:00:00,-0.02,23.808006104661114,35.803280969523115
2000-02-18 00:00:00,-0.02,23.651842955798212,35.76668395557505
2000-02-19 00:00:00,-0.02,23.304341218900447,35.721264534600465
2000-02-20 00:00:00,-0.02,23.216832256705324,35.75902186739556
2000-02-21 00:00:00,-0.02,23.217477420492678,35.76698807679754
2000-02-22 00:00:00,-0.02,23.164767189105234,35.791860796320094
2000-02-23 00:00:00,-0.02,23.13090819068974,35.8302377442368
2000-02-24 00:00:00,-0.02,23.0791647553267,35.835564744463035
2000-02-25 00:00:00,-0.02,22.93471121036744,35.79723353046149
2000-02-26 00:00:00,-0.02,22.847130026018093,35.8707662821719
2000-02-27 00:00:00,-0.02,22.983938819959842,35.93784655968932
2000-02-28 00:00:00,-0.02,23.163352323400666,35.93728074061864
2000-02-29 00:00:00,-0.02,23.412286027256126,35.92302844348049
2000-03-01 00:00:00,-0.02,23.320236869749632,35.93954937382264
2000-03-02 00:00:00,-0.02,22.985994897641053,36.004043100912696
2000-03-03 00:00:00,-0.02,22.702004962235204,35.96800820133272
2000-03-04 00:00:00,-0.02,22.57513941389564,35.89122283241294
2000-03-05 00:00:00,-0.02,22.53168901401604,35.867725998659
2000-03-06 00:00:00,-0.02,22.658947750602966,35.90990123504941
2000-03-07 00:00:00,-0.02,22.87562076566897,35.97179453347645
2000-03-08 00:00:00,-0.02,23.194555696662135,35.94355596462341
2000-03-09 00:00:00,-0.02,23.45300730239765,35.918307147076796
2000-03-10 00:00:00,-0.02,23.08112583187822,35.86719061235068
2000-03-11 00:00:00,-0.02,22.903719318394277,35.81008790899939
2000-03-12 00:00:00,-0.02,22.727908382815002,35.74689931137018
2000-03-13 00:00:00,-0.02,22.42814014427409,35.73484547565098
2000-03-14 00:00:00,-0.02,22.373333672072423,35.735594902093794
2000-03-15 00:00:00,-0.02,22.30281365870122,35.73444488592408
2000-03-16 00:00:00,-0.02,22.168517866943063,35.74605520919305
2000-03-17 00:00:00,-0.02,21.989500999276423,35.775991932889944
2000-03-18 00:00:00,-0.02,21.840375125791258,35.78316146216009
2000-03-19 00:00:00,-0.02,21.801249128741702,35.78105697717585
2000-03-20 00:00:00,-0.02,22.236369665749592,35.78237284016101
2000-03-21 00:00:00,-0.02,22.460975993514282,35.72875370285039
2000-03-22 00:00:00,-0.02,22.014213071882075,35.812135088853026
