depth,latitude,longitude,time,so
0.494025,-32.166664,115.33334,2022-06-01 00:00:00,35.45384
0.494025,-32.166664,115.33334,2022-06-01 06:00:00,35.45051
0.494025,-32.166664,115.33334,2022-06-01 12:00:00,35.44556
0.494025,-32.166664,115.33334,2022-06-01 18:00:00,35.444397
0.494025,-32.166664,115.33334,2022-06-02 00:00:00,35.4398
0.494025,-32.166664,115.33334,2022-06-02 06:00:00,35.437855
0.494025,-32.166664,115.33334,2022-06-02 12:00:00,35.436428
0.494025,-32.166664,115.33334,2022-06-02 18:00:00,35.43523
0.494025,-32.166664,115.33334,2022-06-03 00:00:00,35.434784
0.494025,-32.166664,115.33334,2022-06-03 06:00:00,35.434586
0.494025,-32.166664,115.33334,2022-06-03 12:00:00,35.432117
0.494025,-32.166664,115.33334,2022-06-03 18:00:00,35.42855
0.494025,-32.166664,115.33334,2022-06-04 00:00:00,35.424553
0.494025,-32.166664,115.33334,2022-06-04 06:00:00,35.421665
0.494025,-32.166664,115.33334,2022-06-04 12:00:00,35.418877
0.494025,-32.166664,115.33334,2022-06-04 18:00:00,35.418034
0.494025,-32.166664,115.33334,2022-06-05 00:00:00,35.418194
0.494025,-32.166664,115.33334,2022-06-05 06:00:00,35.41831
0.494025,-32.166664,115.33334,2022-06-05 12:00:00,35.415493
0.494025,-32.166664,115.33334,2022-06-05 18:00:00,35.415287
0.494025,-32.166664,115.33334,2022-06-06 00:00:00,35.416473
0.494025,-32.166664,115.33334,2022-06-06 06:00:00,35.41804
0.494025,-32.166664,115.33334,2022-06-06 12:00:00,35.418118
0.494025,-32.166664,115.33334,2022-06-06 18:00:00,35.41876
0.494025,-32.166664,115.33334,2022-06-07 00:00:00,35.419228
0.494025,-32.166664,115.33334,2022-06-07 06:00:00,35.420425
0.494025,-32.166664,115.33334,2022-06-07 12:00:00,35.422787
0.494025,-32.166664,115.33334,2022-06-07 18:00:00,35.42782
0.494025,-32.166664,115.33334,2022-06-08 00:00:00,35.43481
0.494025,-32.166664,115.33334,2022-06-08 06:00:00,35.44006
0.494025,-32.166664,115.33334,2022-06-08 12:00:00,35.440506
0.494025,-32.166664,115.33334,2022-06-08 18:00:00,35.4349
0.494025,-32.166664,115.33334,2022-06-09 00:00:00,35.42666
0.494025,-32.166664,115.33334,2022-06-09 06:00:00,35.413284
0.494025,-32.166664,115.33334,2022-06-09 12:00:00,35.40768
0.494025,-32.166664,115.33334,2022-06-09 18:00:00,35.40261
0.494025,-32.166664,115.33334,2022-06-10 00:00:00,35.378204
0.494025,-32.166664,115.33334,2022-06-10 06:00:00,35.365578
0.494025,-32.166664,115.33334,2022-06-10 12:00:00,35.324806
0.494025,-32.166664,115.33334,2022-06-10 18:00:00,35.33231
0.494025,-32.166664,115.33334,2022-06-11 00:00:00,35.327934
0.494025,-32.166664,115.33334,2022-06-11 06:00:00,35.312836
0.494025,-32.166664,115.33334,2022-06-11 12:00:00,35.298996
0.494025,-32.166664,115.33334,2022-06-11 18:00:00,35.298645
0.494025,-32.166664,115.33334,2022-06-12 00:00:00,35.33367
0.494025,-32.166664,115.33334,2022-06-12 06:00:00,35.383095
0.494025,-32.166664,115.33334,2022-06-12 12:00:00,35.39819
0.494025,-32.166664,115.33334,2022-06-12 18:00:00,35.390465
0.494025,-32.166664,115.33334,2022-06-13 00:00:00,35.3724
0.494025,-32.166664,115.33334,2022-06-13 06:00:00,35.354053
0.494025,-32.166664,115.33334,2022-06-13 12:00:00,35.33372
0.494025,-32.166664,115.33334,2022-06-13 18:00:00,35.312126
0.494025,-32.166664,115.33334,2022-06-14 00:00:00,35.297245
0.494025,-32.166664,115.33334,2022-06-14 06:00:00,35.304375
0.494025,-32.166664,115.33334,2022-06-14 12:00:00,35.3339
0.494025,-32.166664,115.33334,2022-06-14 18:00:00,35.377773
0.494025,-32.166664,115.33334,2022-06-15 00:00:00,35.394012
0.494025,-32.166664,115.33334,2022-06-15 06:00:00,35.38096
0.494025,-32.166664,115.33334,2022-06-15 12:00:00,35.366676
0.494025,-32.166664,115.33334,2022-06-15 18:00:00,35.36176
0.494025,-32.166664,115.33334,2022-06-16 00:00:00,35.362267
0.494025,-32.166664,115.33334,2022-06-16 06:00:00,35.36828
0.494025,-32.166664,115.33334,2022-06-16 12:00:00,35.372707
0.494025,-32.166664,115.33334,2022-06-16 18:00:00,35.377388
0.494025,-32.166664,115.33334,2022-06-17 00:00:00,35.377594
0.494025,-32.166664,115.33334,2022-06-17 06:00:00,35.364742
0.494025,-32.166664,115.33334,2022-06-17 12:00:00,35.340534
0.494025,-32.166664,115.33334,2022-06-17 18:00:00,35.323505
0.494025,-32.166664,115.33334,2022-06-18 00:00:00,35.307343
0.494025,-32.166664,115.33334,2022-06-18 06:00:00,35.29017
0.494025,-32.166664,115.33334,2022-06-18 12:00:00,35.27503
0.494025,-32.166664,115.33334,2022-06-18 18:00:00,35.258408
0.494025,-32.166664,115.33334,2022-06-19 00:00:00,35.24547
0.494025,-32.166664,115.33334,2022-06-19 06:00:00,35.23738
0.494025,-32.166664,115.33334,2022-06-19 12:00:00,35.23418
