depth,latitude,longitude,time,so
0.494025,-31.75,115.66669,2022-06-01 00:00:00,35.491978
0.494025,-31.75,115.66669,2022-06-01 06:00:00,35.493866
0.494025,-31.75,115.66669,2022-06-01 12:00:00,35.494194
0.494025,-31.75,115.66669,2022-06-01 18:00:00,35.49321
0.494025,-31.75,115.66669,2022-06-02 00:00:00,35.489223
0.494025,-31.75,115.66669,2022-06-02 06:00:00,35.48497
0.494025,-31.75,115.66669,2022-06-02 12:00:00,35.484924
0.494025,-31.75,115.66669,2022-06-02 18:00:00,35.484997
0.494025,-31.75,115.66669,2022-06-03 00:00:00,35.488014
0.494025,-31.75,115.66669,2022-06-03 06:00:00,35.49193
0.494025,-31.75,115.66669,2022-06-03 12:00:00,35.494793
0.494025,-31.75,115.66669,2022-06-03 18:00:00,35.500076
0.494025,-31.75,115.66669,2022-06-04 00:00:00,35.50406
0.494025,-31.75,115.66669,2022-06-04 06:00:00,35.508564
0.494025,-31.75,115.66669,2022-06-04 12:00:00,35.513256
0.494025,-31.75,115.66669,2022-06-04 18:00:00,35.514206
0.494025,-31.75,115.66669,2022-06-05 00:00:00,35.515892
0.494025,-31.75,115.66669,2022-06-05 06:00:00,35.51759
0.494025,-31.75,115.66669,2022-06-05 12:00:00,35.51994
0.494025,-31.75,115.66669,2022-06-05 18:00:00,35.520588
0.494025,-31.75,115.66669,2022-06-06 00:00:00,35.523426
0.494025,-31.75,115.66669,2022-06-06 06:00:00,35.528534
0.494025,-31.75,115.66669,2022-06-06 12:00:00,35.531567
0.494025,-31.75,115.66669,2022-06-06 18:00:00,35.536903
0.494025,-31.75,115.66669,2022-06-07 00:00:00,35.544117
0.494025,-31.75,115.66669,2022-06-07 06:00:00,35.549564
0.494025,-31.75,115.66669,2022-06-07 12:00:00,35.553497
0.494025,-31.75,115.66669,2022-06-07 18:00:00,35.560177
0.494025,-31.75,115.66669,2022-06-08 00:00:00,35.56606
0.494025,-31.75,115.66669,2022-06-08 06:00:00,35.56748
0.494025,-31.75,115.66669,2022-06-08 12:00:00,35.536095
0.494025,-31.75,115.66669,2022-06-08 18:00:00,35.530617
0.494025,-31.75,115.66669,2022-06-09 00:00:00,35.508965
0.494025,-31.75,115.66669,2022-06-09 06:00:00,35.489998
0.494025,-31.75,115.66669,2022-06-09 12:00:00,35.431282
0.494025,-31.75,115.66669,2022-06-09 18:00:00,35.412243
0.494025,-31.75,115.66669,2022-06-10 00:00:00,35.38865
0.494025,-31.75,115.66669,2022-06-10 06:00:00,35.344425
0.494025,-31.75,115.66669,2022-06-10 12:00:00,35.34084
0.494025,-31.75,115.66669,2022-06-10 18:00:00,35.339005
0.494025,-31.75,115.66669,2022-06-11 00:00:00,35.32987
0.494025,-31.75,115.66669,2022-06-11 06:00:00,35.32633
0.494025,-31.75,115.66669,2022-06-11 12:00:00,35.32338
0.494025,-31.75,115.66669,2022-06-11 18:00:00,35.32321
0.494025,-31.75,115.66669,2022-06-12 00:00:00,35.324703
0.494025,-31.75,115.66669,2022-06-12 06:00:00,35.307037
0.494025,-31.75,115.66669,2022-06-12 12:00:00,35.312405
0.494025,-31.75,115.66669,2022-06-12 18:00:00,35.31245
0.494025,-31.75,115.66669,2022-06-13 00:00:00,35.310932
0.494025,-31.75,115.66669,2022-06-13 06:00:00,35.305065
0.494025,-31.75,115.66669,2022-06-13 12:00:00,35.299484
0.494025,-31.75,115.66669,2022-06-13 18:00:00,35.291283
0.494025,-31.75,115.66669,2022-06-14 00:00:00,35.283237
0.494025,-31.75,115.66669,2022-06-14 06:00:00,35.288853
0.494025,-31.75,115.66669,2022-06-14 12:00:00,35.295376
0.494025,-31.75,115.66669,2022-06-14 18:00:00,35.30385
0.494025,-31.75,115.66669,2022-06-15 00:00:00,35.316525
0.494025,-31.75,115.66669,2022-06-15 06:00:00,35.32779
0.494025,-31.75,115.66669,2022-06-15 12:00:00,35.333393
0.494025,-31.75,115.66669,2022-06-15 18:00:00,35.33488
0.494025,-31.75,115.66669,2022-06-16 00:00:00,35.33545
0.494025,-31.75,115.66669,2022-06-16 06:00:00,35.332508
0.494025,-31.75,115.66669,2022-06-16 12:00:00,35.328445
0.494025,-31.75,115.66669,2022-06-16 18:00:00,35.32574
0.494025,-31.75,115.66669,2022-06-17 00:00:00,35.320854
0.494025,-31.75,115.66669,2022-06-17 06:00:00,35.273933
0.494025,-31.75,115.66669,2022-06-17 12:00:00,35.22232
0.494025,-31.75,115.66669,2022-06-17 18:00:00,35.217285
0.494025,-31.75,115.66669,2022-06-18 00:00:00,35.206776
0.494025,-31.75,115.66669,2022-06-18 06:00:00,35.189957
0.494025,-31.75,115.66669,2022-06-18 12:00:00,35.17031
0.494025,-31.75,115.66669,2022-06-18 18:00:00,35.16016
0.494025,-31.75,115.66669,2022-06-19 00:00:00,35.15814
0.494025,-31.75,115.66669,2022-06-19 06:00:00,35.164364
0.494025,-31.75,115.66669,2022-06-19 12:00:00,35.17154
0.494025,-31.75,115.66669,2022-06-19 18:00:00,35.173668
0.494025,-31.75,115.66669,2022-06-20 00:00:00,35.172867
0.494025,-31.75,115.66669,2022-06-20 06:00:00,35.17149
0.494025,-31.75,115.66669,2022-06-20 12:00:00,35.17005
0.494025,-31.75,115.66669,2022-06-20 18:00:00,35.167088
0.494025,-31.75,115.66669,2022-06-21 00:00:00,35.16749
0.494025,-31.75,115.66669,2022-06-21 06:00:00,35.16942
0.494025,-31.75,115.66669,2022-06-21 12:00:00,35.17101
0.494025,-31.75,115.66669,2022-06-21 18:00:00,35.17338
0.494025,-31.75,115.66669,2022-06-22 00:00:00,35.178123
0.494025,-31.75,115.66669,2022-06-22 06:00:00,35.179348
0.494025,-31.75,115.66669,2022-06-22 12:00:00,35.1801
0.494025,-31.75,115.66669,2022-06-22 18:00:00,35.184696
0.494025,-31.75,115.66669,2022-06-23 00:00:00,35.18823
0.494025,-31.75,115.66669,2022-06-23 06:00:00,35.18628
0.494025,-31.75,115.66669,2022-06-23 12:00:00,35.187828
0.494025,-31.75,115.66669,2022-06-23 18:00:00,35.19006
0.494025,-31.75,115.66669,2022-06-24 00:00:00,35.19288
0.494025,-31.75,115.66669,2022-06-24 06:00:00,35.194916
0.494025,-31.75,115.66669,2022-06-24 12:00:00,35.198067
0.494025,-31.75,115.66669,2022-06-24 18:00:00,35.2006
0.494025,-31.75,115.66669,2022-06-25 00:00:00,35.203327
0.494025,-31.75,115.66669,2022-06-25 06:00:00,35.20592
0.494025,-31.75,115.66669,2022-06-25 12:00:00,35.207962
0.494025,-31.75,115.66669,2022-06-25 18:00:00,35.212166
0.494025,-31.75,115.66669,2022-06-26 00:00:00,35.218452
0.494025,-31.75,115.66669,2022-06-26 06:00:00,35.22232
0.494025,-31.75,115.66669,2022-06-26 12:00:00,35.221836
0.494025,-31.75,115.66669,2022-06-26 18:00:00,35.223347
0.494025,-31.75,115.66669,2022-06-27 00:00:00,35.224674
0.494025,-31.75,115.66669,2022-06-27 06:00:00,35.223312
0.494025,-31.75,115.66669,2022-06-27 12:00:00,35.22222
0.494025,-31.75,115.66669,2022-06-27 18:00:00,35.225124
0.494025,-31.75,115.66669,2022-06-28 00:00:00,35.22751
0.494025,-31.75,115.66669,2022-06-28 06:00:00,35.22924
0.494025,-31.75,115.66669,2022-06-28 12:00:00,35.231266
0.494025,-31.75,115.66669,2022-06-28 18:00:00,35.23504
0.494025,-31.75,115.66669,2022-06-29 00:00:00,35.239456
0.494025,-31.75,115.66669,2022-06-29 06:00:00,35.243206
0.494025,-31.75,115.66669,2022-06-29 12:00:00,35.246265
0.494025,-31.75,115.66669,2022-06-29 18:00:00,35.248734
0.494025,-31.75,115.66669,2022-06-30 00:00:00,35.251846
0.494025,-31.75,115.66669,2022-06-30 06:00:00,35.253487
0.494025,-31.75,115.66669,2022-06-30 12:00:00,35.253284
0.494025,-31.75,115.66669,2022-06-30 18:00:00,35.255005
0.494025,-31.75,115.66669,2022-07-01 00:00:00,35.257706
0.494025,-31.75,115.66669,2022-07-01 06:00:00,35.25752
0.494025,-31.75,115.66669,2022-07-01 12:00:00,35.25567
0.494025,-31.75,115.66669,2022-07-01 18:00:00,35.25522
0.494025,-31.75,115.66669,2022-07-02 00:00:00,35.257133
0.494025,-31.75,115.66669,2022-07-02 06:00:00,35.257362
0.494025,-31.75,115.66669,2022-07-02 12:00:00,35.255257
0.494025,-31.75,115.66669,2022-07-02 18:00:00,35.25547
0.494025,-31.75,115.66669,2022-07-03 00:00:00,35.257526
0.494025,-31.75,115.66669,2022-07-03 06:00:00,35.259125
0.494025,-31.75,115.66669,2022-07-03 12:00:00,35.258617
0.494025,-31.75,115.66669,2022-07-03 18:00:00,35.26002
0.494025,-31.75,115.66669,2022-07-04 00:00:00,35.26463
0.494025,-31.75,115.66669,2022-07-04 06:00:00,35.269276
0.494025,-31.75,115.66669,2022-07-04 12:00:00,35.270847
0.494025,-31.75,115.66669,2022-07-04 18:00:00,35.273113
0.494025,-31.75,115.66669,2022-07-05 00:00:00,35.275578
0.494025,-31.75,115.66669,2022-07-05 06:00:00,35.237034
0.494025,-31.75,115.66669,2022-07-05 12:00:00,35.233875
0.494025,-31.75,115.66669,2022-07-05 18:00:00,35.23354
0.494025,-31.75,115.66669,2022-07-06 00:00:00,35.23423
0.494025,-31.75,115.66669,2022-07-06 06:00:00,35.23336
0.494025,-31.75,115.66669,2022-07-06 12:00:00,35.23347
0.494025,-31.75,115.66669,2022-07-06 18:00:00,35.235374
0.494025,-31.75,115.66669,2022-07-07 00:00:00,35.237293
0.494025,-31.75,115.66669,2022-07-07 06:00:00,35.237217
