depth,latitude,longitude,time,so
0.494025,-32.0,115.33334,2022-06-01 00:00:00,35.4503
0.494025,-32.0,115.33334,2022-06-01 06:00:00,35.451756
0.494025,-32.0,115.33334,2022-06-01 12:00:00,35.446274
0.494025,-32.0,115.33334,2022-06-01 18:00:00,35.443466
0.494025,-32.0,115.33334,2022-06-02 00:00:00,35.43734
0.494025,-32.0,115.33334,2022-06-02 06:00:00,35.433872
0.494025,-32.0,115.33334,2022-06-02 12:00:00,35.428112
0.494025,-32.0,115.33334,2022-06-02 18:00:00,35.423325
0.494025,-32.0,115.33334,2022-06-03 00:00:00,35.41936
0.494025,-32.0,115.33334,2022-06-03 06:00:00,35.41749
0.494025,-32.0,115.33334,2022-06-03 12:00:00,35.415073
0.494025,-32.0,115.33334,2022-06-03 18:00:00,35.414032
0.494025,-32.0,115.33334,2022-06-04 00:00:00,35.41188
0.494025,-32.0,115.33334,2022-06-04 06:00:00,35.409584
0.494025,-32.0,115.33334,2022-06-04 12:00:00,35.40325
0.494025,-32.0,115.33334,2022-06-04 18:00:00,35.3993
0.494025,-32.0,115.33334,2022-06-05 00:00:00,35.399536
0.494025,-32.0,115.33334,2022-06-05 06:00:00,35.401546
0.494025,-32.0,115.33334,2022-06-05 12:00:00,35.402313
0.494025,-32.0,115.33334,2022-06-05 18:00:00,35.404297
0.494025,-32.0,115.33334,2022-06-06 00:00:00,35.406113
0.494025,-32.0,115.33334,2022-06-06 06:00:00,35.40899
0.494025,-32.0,115.33334,2022-06-06 12:00:00,35.41088
0.494025,-32.0,115.33334,2022-06-06 18:00:00,35.414497
0.494025,-32.0,115.33334,2022-06-07 00:00:00,35.419876
0.494025,-32.0,115.33334,2022-06-07 06:00:00,35.426537
0.494025,-32.0,115.33334,2022-06-07 12:00:00,35.432083
0.494025,-32.0,115.33334,2022-06-07 18:00:00,35.434284
0.494025,-32.0,115.33334,2022-06-08 00:00:00,35.43181
0.494025,-32.0,115.33334,2022-06-08 06:00:00,35.425514
0.494025,-32.0,115.33334,2022-06-08 12:00:00,35.417282
0.494025,-32.0,115.33334,2022-06-08 18:00:00,35.41632
