depth,latitude,longitude,time,so
0.494025,-31.916664,115.66669,2022-06-01 00:00:00,35.508636
0.494025,-31.916664,115.66669,2022-06-01 06:00:00,35.506233
0.494025,-31.916664,115.66669,2022-06-01 12:00:00,35.502357
0.494025,-31.916664,115.66669,2022-06-01 18:00:00,35.500343
0.494025,-31.916664,115.66669,2022-06-02 00:00:00,35.497448
0.494025,-31.916664,115.66669,2022-06-02 06:00:00,35.50112
0.494025,-31.916664,115.66669,2022-06-02 12:00:00,35.504017
0.494025,-31.916664,115.66669,2022-06-02 18:00:00,35.50538
0.494025,-31.916664,115.66669,2022-06-03 00:00:00,35.505245
0.494025,-31.916664,115.66669,2022-06-03 06:00:00,35.506073
0.494025,-31.916664,115.66669,2022-06-03 12:00:00,35.50593
0.494025,-31.916664,115.66669,2022-06-03 18:00:00,35.507507
0.494025,-31.916664,115.66669,2022-06-04 00:00:00,35.50979
0.494025,-31.916664,115.66669,2022-06-04 06:00:00,35.51397
0.494025,-31.916664,115.66669,2022-06-04 12:00:00,35.51978
0.494025,-31.916664,115.66669,2022-06-04 18:00:00,35.524494
0.494025,-31.916664,115.66669,2022-06-05 00:00:00,35.52716
0.494025,-31.916664,115.66669,2022-06-05 06:00:00,35.528683
0.494025,-31.916664,115.66669,2022-06-05 12:00:00,35.529335
0.494025,-31.916664,115.66669,2022-06-05 18:00:00,35.52947
0.494025,-31.916664,115.66669,2022-06-06 00:00:00,35.529232
0.494025,-31.916664,115.66669,2022-06-06 06:00:00,35.527992
0.494025,-31.916664,115.66669,2022-06-06 12:00:00,35.525627
0.494025,-31.916664,115.66669,2022-06-06 18:00:00,35.523655
0.494025,-31.916664,115.66669,2022-06-07 00:00:00,35.520195
0.494025,-31.916664,115.66669,2022-06-07 06:00:00,35.515038
0.494025,-31.916664,115.66669,2022-06-07 12:00:00,35.51073
0.494025,-31.916664,115.66669,2022-06-07 18:00:00,35.507114
0.494025,-31.916664,115.66669,2022-06-08 00:00:00,35.503586
0.494025,-31.916664,115.66669,2022-06-08 06:00:00,35.49872
0.494025,-31.916664,115.66669,2022-06-08 12:00:00,35.473938
0.494025,-31.916664,115.66669,2022-06-08 18:00:00,35.47544
0.494025,-31.916664,115.66669,2022-06-09 00:00:00,35.47366
0.494025,-31.916664,115.66669,2022-06-09 06:00:00,35.472095
0.494025,-31.916664,115.66669,2022-06-09 12:00:00,35.46606
0.494025,-31.916664,115.66669,2022-06-09 18:00:00,35.45805
0.494025,-31.916664,115.66669,2022-06-10 00:00:00,35.455727
0.494025,-31.916664,115.66669,2022-06-10 06:00:00,35.438038
0.494025,-31.916664,115.66669,2022-06-10 12:00:00,35.43333
0.494025,-31.916664,115.66669,2022-06-10 18:00:00,35.428425
0.494025,-31.916664,115.66669,2022-06-11 00:00:00,35.417744
0.494025,-31.916664,115.66669,2022-06-11 06:00:00,35.405865
0.494025,-31.916664,115.66669,2022-06-11 12:00:00,35.387775
0.494025,-31.916664,115.66669,2022-06-11 18:00:00,35.375652
0.494025,-31.916664,115.66669,2022-06-12 00:00:00,35.370163
0.494025,-31.916664,115.66669,2022-06-12 06:00:00,35.352974
0.494025,-31.916664,115.66669,2022-06-12 12:00:00,35.36176
0.494025,-31.916664,115.66669,2022-06-12 18:00:00,35.370728
0.494025,-31.916664,115.66669,2022-06-13 00:00:00,35.37839
0.494025,-31.916664,115.66669,2022-06-13 06:00:00,35.382137
0.494025,-31.916664,115.66669,2022-06-13 12:00:00,35.382137
0.494025,-31.916664,115.66669,2022-06-13 18:00:00,35.378227
0.494025,-31.916664,115.66669,2022-06-14 00:00:00,35.3685
0.494025,-31.916664,115.66669,2022-06-14 06:00:00,35.352364
0.494025,-31.916664,115.66669,2022-06-14 12:00:00,35.337543
0.494025,-31.916664,115.66669,2022-06-14 18:00:00,35.32282
0.494025,-31.916664,115.66669,2022-06-15 00:00:00,35.31157
0.494025,-31.916664,115.66669,2022-06-15 06:00:00,35.303215
0.494025,-31.916664,115.66669,2022-06-15 12:00:00,35.298653
0.494025,-31.916664,115.66669,2022-06-15 18:00:00,35.294643
0.494025,-31.916664,115.66669,2022-06-16 00:00:00,35.290977
0.494025,-31.916664,115.66669,2022-06-16 06:00:00,35.28538
0.494025,-31.916664,115.66669,2022-06-16 12:00:00,35.28119
0.494025,-31.916664,115.66669,2022-06-16 18:00:00,35.284763
0.494025,-31.916664,115.66669,2022-06-17 00:00:00,35.285206
0.494025,-31.916664,115.66669,2022-06-17 06:00:00,35.26871
0.494025,-31.916664,115.66669,2022-06-17 12:00:00,35.252098
0.494025,-31.916664,115.66669,2022-06-17 18:00:00,35.25625
