depth,latitude,longitude,time,so
0.494025,-32.166664,115.5,2022-06-01 00:00:00,35.482082
0.494025,-32.166664,115.5,2022-06-01 06:00:00,35.476906
0.494025,-32.166664,115.5,2022-06-01 12:00:00,35.45854
0.494025,-32.166664,115.5,2022-06-01 18:00:00,35.448853
0.494025,-32.166664,115.5,2022-06-02 00:00:00,35.447716
0.494025,-32.166664,115.5,2022-06-02 06:00:00,35.449326
0.494025,-32.166664,115.5,2022-06-02 12:00:00,35.451813
0.494025,-32.166664,115.5,2022-06-02 18:00:00,35.454697
0.494025,-32.166664,115.5,2022-06-03 00:00:00,35.458164
0.494025,-32.166664,115.5,2022-06-03 06:00:00,35.462162
0.494025,-32.166664,115.5,2022-06-03 12:00:00,35.46288
0.494025,-32.166664,115.5,2022-06-03 18:00:00,35.46248
0.494025,-32.166664,115.5,2022-06-04 00:00:00,35.46109
0.494025,-32.166664,115.5,2022-06-04 06:00:00,35.461464
0.494025,-32.166664,115.5,2022-06-04 12:00:00,35.458202
0.494025,-32.166664,115.5,2022-06-04 18:00:00,35.458195
0.494025,-32.166664,115.5,2022-06-05 00:00:00,35.458656
0.494025,-32.166664,115.5,2022-06-05 06:00:00,35.45896
0.494025,-32.166664,115.5,2022-06-05 12:00:00,35.45906
0.494025,-32.166664,115.5,2022-06-05 18:00:00,35.461086
0.494025,-32.166664,115.5,2022-06-06 00:00:00,35.46475
0.494025,-32.166664,115.5,2022-06-06 06:00:00,35.470406
0.494025,-32.166664,115.5,2022-06-06 12:00:00,35.47606
0.494025,-32.166664,115.5,2022-06-06 18:00:00,35.48379
0.494025,-32.166664,115.5,2022-06-07 00:00:00,35.49262
0.494025,-32.166664,115.5,2022-06-07 06:00:00,35.502197
0.494025,-32.166664,115.5,2022-06-07 12:00:00,35.510075
0.494025,-32.166664,115.5,2022-06-07 18:00:00,35.517025
0.494025,-32.166664,115.5,2022-06-08 00:00:00,35.522575
0.494025,-32.166664,115.5,2022-06-08 06:00:00,35.521957
0.494025,-32.166664,115.5,2022-06-08 12:00:00,35.504253
0.494025,-32.166664,115.5,2022-06-08 18:00:00,35.487762
0.494025,-32.166664,115.5,2022-06-09 00:00:00,35.469883
0.494025,-32.166664,115.5,2022-06-09 06:00:00,35.445217
0.494025,-32.166664,115.5,2022-06-09 12:00:00,35.422543
0.494025,-32.166664,115.5,2022-06-09 18:00:00,35.41688
0.494025,-32.166664,115.5,2022-06-10 00:00:00,35.393356
0.494025,-32.166664,115.5,2022-06-10 06:00:00,35.39338
0.494025,-32.166664,115.5,2022-06-10 12:00:00,35.37044
0.494025,-32.166664,115.5,2022-06-10 18:00:00,35.373604
0.494025,-32.166664,115.5,2022-06-11 00:00:00,35.371597
0.494025,-32.166664,115.5,2022-06-11 06:00:00,35.3641
0.494025,-32.166664,115.5,2022-06-11 12:00:00,35.35124
0.494025,-32.166664,115.5,2022-06-11 18:00:00,35.337936
0.494025,-32.166664,115.5,2022-06-12 00:00:00,35.32499
0.494025,-32.166664,115.5,2022-06-12 06:00:00,35.29661
0.494025,-32.166664,115.5,2022-06-12 12:00:00,35.282593
0.494025,-32.166664,115.5,2022-06-12 18:00:00,35.27575
0.494025,-32.166664,115.5,2022-06-13 00:00:00,35.2736
0.494025,-32.166664,115.5,2022-06-13 06:00:00,35.270252
0.494025,-32.166664,115.5,2022-06-13 12:00:00,35.26502
0.494025,-32.166664,115.5,2022-06-13 18:00:00,35.256702
0.494025,-32.166664,115.5,2022-06-14 00:00:00,35.250828
0.494025,-32.166664,115.5,2022-06-14 06:00:00,35.246807
0.494025,-32.166664,115.5,2022-06-14 12:00:00,35.24461
0.494025,-32.166664,115.5,2022-06-14 18:00:00,35.246655
0.494025,-32.166664,115.5,2022-06-15 00:00:00,35.254654
0.494025,-32.166664,115.5,2022-06-15 06:00:00,35.274307
0.494025,-32.166664,115.5,2022-06-15 12:00:00,35.29415
0.494025,-32.166664,115.5,2022-06-15 18:00:00,35.310474
0.494025,-32.166664,115.5,2022-06-16 00:00:00,35.31323
0.494025,-32.166664,115.5,2022-06-16 06:00:00,35.307804
0.494025,-32.166664,115.5,2022-06-16 12:00:00,35.30272
0.494025,-32.166664,115.5,2022-06-16 18:00:00,35.29442
0.494025,-32.166664,115.5,2022-06-17 00:00:00,35.287617
0.494025,-32.166664,115.5,2022-06-17 06:00:00,35.271427
0.494025,-32.166664,115.5,2022-06-17 12:00:00,35.26145
0.494025,-32.166664,115.5,2022-06-17 18:00:00,35.25946
0.494025,-32.166664,115.5,2022-06-18 00:00:00,35.25542
0.494025,-32.166664,115.5,2022-06-18 06:00:00,35.25069
0.494025,-32.166664,115.5,2022-06-18 12:00:00,35.24516
0.494025,-32.166664,115.5,2022-06-18 18:00:00,35.238087
0.494025,-32.166664,115.5,2022-06-19 00:00:00,35.232994
0.494025,-32.166664,115.5,2022-06-19 06:00:00,35.23052
0.494025,-32.166664,115.5,2022-06-19 12:00:00,35.230007
0.494025,-32.166664,115.5,2022-06-19 18:00:00,35.230736
0.494025,-32.166664,115.5,2022-06-20 00:00:00,35.23146
0.494025,-32.166664,115.5,2022-06-20 06:00:00,35.233673
0.494025,-32.166664,115.5,2022-06-20 12:00:00,35.23671
0.494025,-32.166664,115.5,2022-06-20 18:00:00,35.236458
0.494025,-32.166664,115.5,2022-06-21 00:00:00,35.230106
0.494025,-32.166664,115.5,2022-06-21 06:00:00,35.23021
0.494025,-32.166664,115.5,2022-06-21 12:00:00,35.231785
0.494025,-32.166664,115.5,2022-06-21 18:00:00,35.241226
0.494025,-32.166664,115.5,2022-06-22 00:00:00,35.256893
0.494025,-32.166664,115.5,2022-06-22 06:00:00,35.278866
0.494025,-32.166664,115.5,2022-06-22 12:00:00,35.29355
0.494025,-32.166664,115.5,2022-06-22 18:00:00,35.29669
0.494025,-32.166664,115.5,2022-06-23 00:00:00,35.29522
0.494025,-32.166664,115.5,2022-06-23 06:00:00,35.285126
0.494025,-32.166664,115.5,2022-06-23 12:00:00,35.282505
0.494025,-32.166664,115.5,2022-06-23 18:00:00,35.27668
0.494025,-32.166664,115.5,2022-06-24 00:00:00,35.26335
0.494025,-32.166664,115.5,2022-06-24 06:00:00,35.25724
0.494025,-32.166664,115.5,2022-06-24 12:00:00,35.251923
0.494025,-32.166664,115.5,2022-06-24 18:00:00,35.24846
0.494025,-32.166664,115.5,2022-06-25 00:00:00,35.244648
0.494025,-32.166664,115.5,2022-06-25 06:00:00,35.2424
