time,latitude,longitude,BBP,CDM
1997-09-04,-32.187504,115.72917,,
1997-09-05,-32.187504,115.72917,,
1997-09-06,-32.187504,115.72917,,
1997-09-07,-32.187504,115.72917,,
1997-09-08,-32.187504,115.72917,,
1997-09-09,-32.187504,115.72917,,
1997-09-10,-32.187504,115.72917,,
1997-09-11,-32.187504,115.72917,,
1997-09-12,-32.187504,115.72917,,
1997-09-13,-32.187504,115.72917,,
1997-09-14,-32.187504,115.72917,,
1997-09-15,-32.187504,115.72917,,
1997-09-16,-32.187504,115.72917,0.017997878,0.06751914
1997-09-17,-32.187504,115.72917,,
1997-09-18,-32.187504,115.72917,,
1997-09-19,-32.187504,115.72917,,
1997-09-20,-32.187504,115.72917,,
1997-09-21,-32.187504,115.72917,,
1997-09-22,-32.187504,115.72917,0.012172592,0.06211764
1997-09-23,-32.187504,115.72917,,
1997-09-24,-32.187504,115.72917,,
1997-09-25,-32.187504,115.72917,,
1997-09-26,-32.187504,115.72917,0.036087822,0.040525995
1997-09-27,-32.187504,115.72917,,
1997-09-28,-32.187504,115.72917,,
1997-09-29,-32.187504,115.72917,,
1997-09-30,-32.187504,115.72917,,
1997-10-01,-32.187504,115.72917,,
1997-10-02,-32.187504,115.72917,,
1997-10-03,-32.187504,115.72917,0.018686008,0.11211172
1997-10-04,-32.187504,115.72917,0.010469223,0.078107886
1997-10-05,-32.187504,115.72917,,
1997-10-06,-32.187504,115.72917,,
1997-10-07,-32.187504,115.72917,,
1997-10-08,-32.187504,115.72917,0.025862316,0.027580032
1997-10-09,-32.187504,115.72917,,
1997-10-10,-32.187504,115.72917,,
1997-10-11,-32.187504,115.72917,,
1997-10-12,-32.187504,115.72917,0.024673171,0.068785004
1997-10-13,-32.187504,115.72917,,
1997-10-14,-32.187504,115.72917,,
1997-10-15,-32.187504,115.72917,,
1997-10-16,-32.187504,115.72917,,
1997-10-17,-32.187504,115.72917,,
1997-10-18,-32.187504,115.72917,,
1997-10-19,-32.187504,115.72917,,
1997-10-20,-32.187504,115.72917,,
1997-10-21,-32.187504,115.72917,0.008184663,0.068468764
1997-10-22,-32.187504,115.72917,,
1997-10-23,-32.187504,115.72917,,
1997-10-24,-32.187504,115.72917,,
1997-10-25,-32.187504,115.72917,0.009612553,0.098816186
1997-10-26,-32.187504,115.72917,,
1997-10-27,-32.187504,115.72917,,
1997-10-28,-32.187504,115.72917,,0.10946795
1997-10-29,-32.187504,115.72917,,
1997-10-30,-32.187504,115.72917,0.012594736,0.08624577
1997-10-31,-32.187504,115.72917,,
1997-11-01,-32.187504,115.72917,0.0122645395,0.088692576
1997-11-02,-32.187504,115.72917,,
1997-11-03,-32.187504,115.72917,0.008944645,0.061818022
1997-11-04,-32.187504,115.72917,,
1997-11-05,-32.187504,115.72917,,
1997-11-06,-32.187504,115.72917,0.007862401,0.05492053
1997-11-07,-32.187504,115.72917,,
1997-11-08,-32.187504,115.72917,0.014580229,0.057157688
1997-11-09,-32.187504,115.72917,,
1997-11-10,-32.187504,115.72917,,
1997-11-11,-32.187504,115.72917,,
1997-11-12,-32.187504,115.72917,,
1997-11-13,-32.187504,115.72917,,
1997-11-14,-32.187504,115.72917,0.017149331,0.040517107
1997-11-15,-32.187504,115.72917,,
1997-11-16,-32.187504,115.72917,0.017372256,0.06253207
1997-11-17,-32.187504,115.72917,0.01807596,0.080561556
1997-11-18,-32.187504,115.72917,0.0132524725,0.079748936
1997-11-19,-32.187504,115.72917,,
1997-11-20,-32.187504,115.72917,,
1997-11-21,-32.187504,115.72917,,
1997-11-22,-32.187504,115.72917,,
1997-11-23,-32.187504,115.72917,0.008886774,0.037541974
1997-11-24,-32.187504,115.72917,,
1997-11-25,-32.187504,115.72917,,
1997-11-26,-32.187504,115.72917,,
1997-11-27,-32.187504,115.72917,,
1997-11-28,-32.187504,115.72917,,
1997-11-29,-32.187504,115.72917,,
1997-11-30,-32.187504,115.72917,,
1997-12-01,-32.187504,115.72917,0.017357484,0.06751263
1997-12-02,-32.187504,115.72917,0.010230476,0.09309724
1997-12-03,-32.187504,115.72917,,
1997-12-04,-32.187504,115.72917,,
1997-12-05,-32.187504,115.72917,,
1997-12-06,-32.187504,115.72917,0.013163476,0.051276788
1997-12-07,-32.187504,115.72917,,
1997-12-08,-32.187504,115.72917,0.01579775,0.062734686
1997-12-09,-32.187504,115.72917,0.014051751,0.07150216
1997-12-10,-32.187504,115.72917,,
1997-12-11,-32.187504,115.72917,0.0075504514,0.037340075
1997-12-12,-32.187504,115.72917,0.006244355,0.078710146
1997-12-13,-32.187504,115.72917,0.011705522,0.06597817
1997-12-14,-32.187504,115.72917,,
1997-12-15,-32.187504,115.72917,,
1997-12-16,-32.187504,115.72917,,
1997-12-17,-32.187504,115.72917,0.019329993,0.060098533
1997-12-18,-32.187504,115.72917,,
1997-12-19,-32.187504,115.72917,,
1997-12-20,-32.187504,115.72917,,
1997-12-21,-32.187504,115.72917,0.023906479,0.072121285
1997-12-22,-32.187504,115.72917,0.017993521,0.05918576
1997-12-23,-32.187504,115.72917,0.014275414,0.08764627
1997-12-24,-32.187504,115.72917,0.01625382,0.073018014
1997-12-25,-32.187504,115.72917,,
1997-12-26,-32.187504,115.72917,,
1997-12-27,-32.187504,115.72917,,
1997-12-28,-32.187504,115.72917,0.010176257,0.053281218
1997-12-29,-32.187504,115.72917,,
1997-12-30,-32.187504,115.72917,0.014615637,0.080676295
1997-12-31,-32.187504,115.72917,0.009350924,0.047126867
1998-01-01,-32.187504,115.72917,0.0125359725,0.07506284
1998-01-02,-32.187504,115.72917,0.014037433,0.052592218
1998-01-03,-32.187504,115.72917,0.007223777,0.145377
1998-01-04,-32.187504,115.72917,0.009068775,0.04434069
1998-01-05,-32.187504,115.72917,,
1998-01-06,-32.187504,115.72917,0.006862922,0.04340692
1998-01-07,-32.187504,115.72917,,
1998-01-08,-32.187504,115.72917,0.005722476,0.044222184
1998-01-09,-32.187504,115.72917,0.031252995,0.11514513
1998-01-10,-32.187504,115.72917,0.016370535,0.06977251
1998-01-11,-32.187504,115.72917,,
1998-01-12,-32.187504,115.72917,0.01778785,0.07485561
1998-01-13,-32.187504,115.72917,0.02886266,0.05857336
1998-01-14,-32.187504,115.72917,,
